flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
133,1.5734709285714286,22.028593000,0,0,14,0,36508,443,192.168.18.19,13.94.102.123,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,1439000981,1727444629,66,138.33333333333334,583,1250948.888888889,74,1337.8,3497,30941703.6,0.0,2.3702346666666667,21.330341,20.11189936720033,1.4e-05,0.13929619999999998,0.238202,0.5675621667754114,eth:ethertype:ip:tcp,9,5
134,0.046307388081395395,31.859483000,0,0,688,0,56394,443,192.168.43.243,179.60.194.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,316316379,768530776,66,256.8783382789318,1454,7449807241.091992,66,1283.7863247863247,2842,201893472009.77118,0.0,0.045725928783382795,10.692032,15.375688748326958,0.0,0.04686565527065528,2.0988,16.403940451550962,eth:ethertype:ip:tcp,337,351
135,0.31003400000000003,5.580612000,0,0,18,0,43436,443,192.168.43.243,45.116.235.146,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,1504690245,54,115.7,583,1108620.5,66,445.5,1454,10069644.0,0.0,0.10727640000000001,1.00203,1.01071286869051,7e-06,0.563481,2.21777,4.017231793316482,eth:ethertype:ip:tcp,10,8
136,0.1673769273049643,94.400587000,0,0,564,0,42400,443,192.168.43.243,45.116.234.13,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3633063652,54,103.97491039426524,1454,835547326.6523261,54,1335.4771929824562,2842,143850159984.3585,0.0,0.2888617526881718,45.01051,80.36790036393484,0.0,0.04844967719298246,1.12204,13.760583900407733,eth:ethertype:ip:tcp,279,285
137,0.9727089583333335,23.345015000,0,0,24,0,49706,443,192.168.43.243,216.58.207.14,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,4116591397,347305251,66,109.5,583,2043864.071428572,66,504.5,1454,20943828.5,0.0,1.349468785714286,17.866609,18.133258495547896,1e-05,0.4452452,1.598688,4.036532371837739,eth:ethertype:ip:tcp,14,10
138,0.51487,1.029740000,0,0,2,0,37046,443,192.168.43.243,172.217.19.10,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,1265774912,74,74.0,74,5476.0,999999,0,0,0,0.0,0.51487,1.02974,0.7281361368590354,9999,0,0,0,eth:ethertype:ip:tcp,2,0
139,4.767763648648649,176.407255000,0,0,37,0,54364,443,192.168.43.243,216.58.208.238,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1160147886,2712491677,66,172.38095238095238,1241,11958910.38095238,66,152.6875,646,5268879.1875,0.0,7.960345476190477,46.320015,160.0746305183991,9e-06,0.5775000000000001,2.07468,8.6884431248708,eth:ethertype:ip:tcp,21,16
140,4.004825451612903,124.149589000,0,0,31,0,36506,443,192.168.18.19,13.94.102.123,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,2377232192,2552133293,66,184.1764705882353,1293,8775618.0,54,544.8571428571429,3497,51352092.85714286,0.0,1.730694176470588,14.827893,28.09376623034579,2.2e-05,6.766270571428571,30.949794,88.8278228799558,eth:ethertype:ip:tcp,17,14
141,0.6933874444444444,12.480974000,0,0,18,0,51940,443,192.168.43.243,172.217.19.166,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1660279962,3835049789,66,127.0909090909091,658,1643722.1818181816,66,182.57142857142858,646,1240880.0,0.0,0.9129445454545454,9.036152,9.48830518474394,2.7e-05,0.3483691428571429,1.023763,2.1215086829553296,eth:ethertype:ip:tcp,11,7
142,0.7509429333333334,22.528288000,0,0,30,0,59286,443,192.168.43.243,104.244.37.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1062371992,470291263,66,257.2352941176471,1454,17116826.470588237,66,520.2307692307693,1454,39310945.38461539,0.0,0.12378035294117647,2.101018,2.041241131489283,0.0,1.5710786153846155,13.326632,19.17113571878363,eth:ethertype:ip:tcp,17,13
143,0.28705384615384616,3.731700000,0,0,13,0,38758,443,192.168.43.243,111.119.184.209,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3265262096,54,131.125,583,871698.375,66,670.6,2842,8381661.600000001,0.0,0.12943375000000001,1.009486,0.9652008644621596,0.007036,0.539246,1.21805,2.209874790731547,eth:ethertype:ip:tcp,8,5
144,6.694743794871795,261.095008000,0,0,39,0,51938,443,192.168.43.243,172.217.19.166,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,206287521,2879741288,66,132.3913043478261,658,8505228.52173913,66,141.8125,646,4547980.4375,0.0,10.821398782608696,45.991776,238.8092699305297,2.9e-05,0.76267725,3.660838,11.474426821252647,eth:ethertype:ip:tcp,23,16
145,1.1970458833333335,143.645506000,0,0,120,0,51068,443,192.168.18.19,216.58.208.238,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,443647924,3984740729,66,91.44262295081967,583,30109232.590163935,66,1797.5593220338983,2866,10871338180.745747,0.0,0.8440400819672131,15.617018,50.753567023839295,0.0,1.5620179830508474,30.634801,90.84491128816347,eth:ethertype:ip:tcp,61,59
146,4.579627439999999,228.981372000,0,0,50,0,60084,443,192.168.43.243,216.58.207.98,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3329768219,3636271857,66,167.55555555555554,803,19026041.925925925,66,132.3913043478261,646,8503793.39130435,0.0,8.122683074074073,46.693748,211.86819239907746,3e-06,0.4203882173913044,2.425518,9.272080761773402,eth:ethertype:ip:tcp,27,23
147,1.0377276,15.565914000,0,0,15,0,59950,443,192.168.43.243,216.58.207.106,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,719807861,3714093880,66,139.55555555555554,656,1280177.7777777778,66,200.66666666666666,646,1052121.3333333333,0.0,1.5568377777777778,14.007386,13.209717164238302,0.0023,0.25906233333333334,0.521978,1.305671554509275,eth:ethertype:ip:tcp,9,6
148,2.994956125,47.919298000,0,0,16,0,53448,443,192.168.43.243,92.122.250.119,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3792713250,1239388696,66,231.11111111111111,976,3513134.4444444445,66,143.28571428571428,367,750302.5714285714,0.0,5.059134333333334,45.531059,42.92804280157398,2.7e-05,0.3410127142857143,0.727291,2.0627575519247463,eth:ethertype:ip:tcp,9,7
149,1.3227952083333332,31.747085000,0,0,24,0,57810,443,192.168.18.19,2.18.0.42,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,2104719472,2309928116,66,114.38461538461539,583,1902811.9999999998,66,571.2727272727273,2866,33324448.727272727,0.0,1.6314283076923077,21.206811,20.376392367325124,3.7e-05,0.9580470000000002,9.988204,9.997167434644268,eth:ethertype:ip:tcp,13,11
150,4.404869466666668,264.292168000,0,0,60,0,50772,443,192.168.43.243,172.217.19.163,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2221581871,1763263959,66,147.06451612903226,1142,19511833.16129032,66,130.44827586206895,646,13358095.379310347,0.0,8.166793935483872,46.082862,245.5923192131135,3e-06,0.38350193103448277,4.564659,10.77116140528507,eth:ethertype:ip:tcp,31,29
151,0.07058053333333332,1.058708000,0,0,15,0,50688,443,192.168.43.243,216.58.207.2,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3153566181,54,137.66666666666666,663,1247894.2222222222,66,200.66666666666666,646,1052121.3333333333,0.0,0.014013111111111112,0.125442,0.11882578954643362,1.6e-05,0.15543166666666666,0.345569,0.7885556053741549,eth:ethertype:ip:tcp,9,6
152,0.3102132222222222,5.583838000,0,0,18,0,43434,443,192.168.43.243,45.116.235.146,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2800492964,54,115.7,583,1108620.5,66,445.375,1454,10064223.375,0.0,0.10738610000000001,1.005368,1.0119575992706908,0.006188,0.563747125,2.222034,4.0183860308390145,eth:ethertype:ip:tcp,10,8
153,0.6985177916666667,16.764427000,0,0,24,0,60086,443,192.168.43.243,216.58.207.98,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2526672219,66,123.53846153846153,666,2222720.0,54,159.8181818181818,646,2584187.6363636367,0.0,0.7787409999999999,8.820132,9.634320266042195,3.9e-05,0.6037085454545454,1.950689,6.062738082752529,eth:ethertype:ip:tcp,13,11
154,0.4610855833333332,11.066054000,0,0,24,0,57546,443,192.168.43.243,45.116.235.145,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1925605606,468858778,66,109.21428571428571,583,2033322.3571428573,66,395.9,1454,12981586.5,0.0,0.22152992857142859,2.080034,2.937331570705107,2.9e-05,0.7964635,2.482833,7.204370648726278,eth:ethertype:ip:tcp,14,10
155,0.2647435,3.706409000,0,0,14,0,38756,443,192.168.43.243,111.119.184.209,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3672526031,2516359219,66,133.66666666666666,583,1169079.1111111112,66,670.4,1684,7734598.399999999,0.0,0.11340399999999999,1.012427,0.9613039573456692,0.0,0.5371546,1.240837,2.2048283158066524,eth:ethertype:ip:tcp,9,5
156,0.1857719444444445,3.343895000,0,0,18,0,34986,443,192.168.43.243,157.240.7.26,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3043317163,54,114.5,583,1086377.3,66,462.5,1454,10823152.0,0.0,0.1016319,1.011921,0.9637028089603662,3.9e-05,0.29094699999999996,0.941168,2.07153615082431,eth:ethertype:ip:tcp,10,8
157,0.018744954639979154,144.223681000,0,0,7694,0,44186,443,192.168.43.243,45.116.234.16,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1185471593,3975170582,66,74.72528141162154,1454,60293470828.01564,66,1567.6700703426368,3618,47708781180538.37,0.0,0.028888565561302065,20.358629,94.92986330366875,0.0,0.011179252552756975,2.214365,49.25584551877849,eth:ethertype:ip:tcp,3287,4407
158,3.1602481372549023,161.172655000,0,0,51,0,38608,443,192.168.43.243,52.114.128.10,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3922553022,581515127,66,387.60714285714283,1454,109716369.46428573,66,443.60869565217394,1454,95496700.95652172,0.0,5.314885428571428,46.643732,144.13748025375554,4e-06,0.5372114347826088,2.286042,11.83787318786071,eth:ethertype:ip:tcp,28,23
159,0.1412499705882353,4.802499000,0,0,34,0,33534,443,192.168.43.243,172.217.19.170,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1487033466,2732750243,66,218.1578947368421,1434,15529765.789473683,66,194.2,700,7434415.733333332,0.0,0.053833000000000006,1.014547,0.9951012388094517,1.7e-05,0.25197813333333335,0.958072,3.5448749012777307,eth:ethertype:ip:tcp,19,15
160,2.845740558139535,122.366844000,0,0,43,0,40962,443,192.168.18.19,68.232.34.200,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,2573377084,3419386114,54,133.79166666666666,721,9505078.541666668,54,596.9473684210526,3081,116511211.68421054,0.0,0.7232213749999999,15.609766,16.924603702522074,2.1e-05,5.526817421052632,30.726357,100.1026449399545,eth:ethertype:ip:tcp,24,19
161,0.334897875,5.358366000,0,0,16,0,38746,443,192.168.43.243,111.119.184.209,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3134160478,54,122.55555555555556,583,987817.7777777778,66,499.14285714285717,1454,9339714.285714285,0.0,0.3146156666666666,1.811578,2.5915342085071273,0.002059,0.3609750000000001,1.231265,2.205486059306721,eth:ethertype:ip:tcp,9,7
162,2.519943627450981,128.517125000,0,0,51,0,51972,443,192.168.18.19,13.107.3.128,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,2869716661,3826855293,54,110.92307692307692,801,7719488.692307688,54,1586.12,8284,1453791535.9199998,0.0,1.1764991923076922,15.796223,29.692871253023526,0.0,3.9171258399999997,30.262178,94.51789220144384,eth:ethertype:ip:tcp,26,25
163,1.409886740740741,38.066942000,0,0,27,0,42402,443,192.168.43.243,45.116.234.13,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,1303565794,54,136.6875,583,4230300.3125,66,422.6363636363636,1454,18117150.363636363,0.0,0.21073975,2.34775,3.2175751305511695,0.0,3.1541005454545457,30.819982,32.73343348940218,eth:ethertype:ip:tcp,16,11
164,0.072097802507837,22.999199000,0,0,319,0,34990,443,192.168.43.243,157.240.7.26,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1743986207,953600117,66,79.62962962962963,583,164365294.79012337,66,1359.2547770700637,2842,44962856545.89818,0.0,0.03568138888888889,2.106627,5.749118567548341,0.0,0.10967397452229301,4.231613,17.113863298743695,eth:ethertype:ip:tcp,162,157
165,0.5047635,1.009527000,0,0,2,0,59420,443,192.168.43.243,157.240.7.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2988337325,74,74.0,74,5476.0,999999,0,0,0,0.0,0.5047635,1.009527,0.7138433874909118,9999,0,0,0,eth:ethertype:ip:tcp,2,0
166,0.9733173333333335,23.359616000,0,0,24,0,49704,443,192.168.43.243,216.58.207.14,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2576586988,2961851711,66,113.76923076923077,583,1882480.923076923,66,464.6363636363636,1454,21902484.545454543,0.0,1.4523625384615388,17.866624,18.062997418400442,8e-06,0.407173,1.638224,4.101049383319592,eth:ethertype:ip:tcp,13,11
167,0.9720849999999999,20.413785000,0,0,21,0,34992,443,192.168.43.243,157.240.7.26,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3368371068,4037661712,66,112.53846153846153,583,1842471.076923077,66,494.0,3213,13016902.75,0.0,0.8270605384615385,7.663674,10.136329329054053,3.8e-05,1.20774975,4.362113,8.560042282672237,eth:ethertype:ip:tcp,13,8
168,0.3065677222222222,5.518219000,0,0,18,0,43438,443,192.168.43.243,45.116.235.146,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3588923773,54,115.7,583,1108620.5,66,445.375,1454,10064223.375,0.0,0.11088279999999999,1.024695,1.043689031180169,0.00292,0.551173875,2.06652,3.9238351323386893,eth:ethertype:ip:tcp,10,8
169,0.7467499523809524,15.681749000,0,0,21,0,51948,443,192.168.43.243,52.202.39.168,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3349162630,1735885152,66,120.25,583,1770326.9166666667,66,689.7777777777778,1454,30849927.33333333,0.0,1.145177,13.739984,13.156895792737698,2.7e-05,0.2155138888888889,0.649312,1.742256330711733,eth:ethertype:ip:tcp,12,9
170,1.2345827999999999,18.518742000,0,0,15,0,43360,443,192.168.43.243,216.58.208.228,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2315755802,3487396724,66,139.625,583,983772.375,66,443.57142857142856,2693,7926535.714285714,0.0,0.80625525,6.40304,6.027220440308367,0.021527,1.7240999999999997,9.740488,10.852589280932333,eth:ethertype:ip:tcp,8,7
171,0.11051795555555552,19.893232000,0,0,180,0,57544,443,192.168.43.243,45.116.235.145,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3649304911,1864952422,66,153.5056179775281,1454,182532821.10112375,66,884.5274725274726,2842,6337932776.175826,0.0,0.06807935955056178,2.133372,5.998056111696747,0.0,0.15202383516483525,2.482838,13.687035897367684,eth:ethertype:ip:tcp,89,91
172,0.19215322222222223,3.458758000,0,0,18,0,34980,443,192.168.43.243,157.240.7.26,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,873814137,54,114.5,583,1086377.3,66,462.375,1454,10817493.375,0.0,0.10241,1.019964,0.9711119543768372,0.00136,0.30433224999999997,1.081465,2.1759365554438275,eth:ethertype:ip:tcp,10,8
173,1.2640589285714285,35.393650000,0,0,28,0,47880,443,192.168.18.19,188.184.93.89,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,2866545834,2160966691,66,297.4375,1373,20086258.0625,66,741.0833333333334,2866,67453071.08333334,0.0,2.0812517500000003,30.019907,32.05113788377242,0.000334,0.1744685,0.960586,1.935088709364681,eth:ethertype:ip:tcp,16,12
174,0.44145588888888887,3.973103000,0,0,9,0,37038,443,192.168.43.243,172.217.19.10,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3577365458,956523728,66,168.16666666666666,663,755985.5,74,74.0,74,21904.0,0.0,0.17112783333333337,1.026404,0.9372394869970537,0.462912,0.9821119999999999,1.608088,2.0205068236525867,eth:ethertype:ip:tcp,6,3
175,0.690543,15.882489000,0,0,23,0,40490,443,192.168.43.243,74.125.99.91,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2989607736,178172233,66,115.3076923076923,583,1933111.692307692,66,578.3,1454,27491855.7,0.0,0.824946153846154,9.720681,10.230466961344389,0.000591,0.5158189,1.613319,4.672000082004375,eth:ethertype:ip:tcp,13,10
176,1.0369212666666667,15.553819000,0,0,15,0,50748,443,192.168.43.243,172.217.19.163,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1444441665,4231409875,66,139.22222222222223,653,1273887.111111111,66,200.66666666666666,646,1052121.3333333333,0.0,1.557212,14.00917,13.212705993796082,2e-05,0.2564851666666667,0.521839,1.2929640579749953,eth:ethertype:ip:tcp,9,6
177,0.8676642000000001,21.691605000,0,0,25,0,59292,443,192.168.43.243,104.244.37.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3912911624,66,113.53846153846153,583,1875272.4615384617,54,524.8333333333334,1454,33699853.666666664,0.0,1.130371769230769,12.723364,13.980989194379415,0.000859,0.5830643333333334,2.210095,6.451851252945998,eth:ethertype:ip:tcp,13,12
178,0.15434566666666663,4.167333000,0,0,27,0,52046,443,192.168.43.243,179.60.194.35,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1727128999,735385354,66,166.4,801,5471928.0,66,228.08333333333334,1200,6387871.083333333,0.0,0.0032428666666666664,0.040043,0.04646446842337343,2.2e-05,0.3432241666666667,0.853653,3.7919005088378186,eth:ethertype:ip:tcp,15,12
179,0.6785454736842105,12.892364000,0,0,19,0,50776,443,192.168.43.243,172.217.19.163,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1356248836,1706155915,66,126.1,583,1311545.3,66,404.55555555555554,1454,10795312.888888888,0.0,0.0726991,0.679803,0.6850076856133076,4.5e-05,1.3517081111111109,8.704203,11.12769806848645,eth:ethertype:ip:tcp,10,9
180,0.5102075,1.020415000,0,0,2,0,37044,443,192.168.43.243,172.217.19.10,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2140533502,74,74.0,74,5476.0,999999,0,0,0,0.0,0.5102075,1.020415,0.7215423661244709,9999,0,0,0,eth:ethertype:ip:tcp,2,0
181,0.5477659696969698,18.076277000,0,0,33,0,44146,443,192.168.43.243,45.116.234.16,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3916959193,66,104.625,583,2478696.125,54,268.29411764705884,1454,18626844.470588233,0.0,0.8447859375,11.836187,12.98775383914149,0.000867,0.2682177647058823,1.496541,4.308639597354872,eth:ethertype:ip:tcp,16,17
182,2.2950778055555556,247.868403000,0,0,108,0,50678,443,192.168.43.243,216.58.207.2,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,4088061107,2738901628,66,228.76785714285714,1434,158444219.12499994,66,141.90384615384616,885,52398486.17307696,0.0,4.2690255,46.164772,235.1183369036692,5e-06,0.16928798076923077,1.359682,8.63919262837581,eth:ethertype:ip:tcp,56,52
183,1.2054286923076925,15.670573000,0,0,13,0,59010,443,192.168.43.243,76.223.20.254,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2337325716,1286923839,66,139.375,594,981641.375,66,110.6,212,198956.8,0.0,1.5856471250000002,12.684125,11.8657559844142,1.5e-05,0.5970792,0.917801,2.410300377889362,eth:ethertype:ip:tcp,8,5
184,0.13567434354066982,141.779689000,0,0,1045,0,38888,443,192.168.43.243,74.125.99.88,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3991414185,2363258334,66,79.92563600782779,1454,1661554537.8904176,66,1432.5973782771537,2842,583045982520.4388,0.0,0.20004420939334633,45.99565,102.06267402132461,0.0,0.07407696254681646,23.671985,39.49665206769841,eth:ethertype:ip:tcp,511,534
185,0.6601263333333334,15.843032000,0,0,24,0,40492,443,192.168.43.243,74.125.99.91,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3240710512,1345378966,66,112.84615384615384,583,1852434.769230769,66,531.7272727272727,1454,28661400.909090914,0.0,0.8250192307692308,9.700582,10.229973413293793,2.7e-05,0.4652529090909091,1.280154,4.673056024942506,eth:ethertype:ip:tcp,13,11
186,0.05734950000000001,0.573495000,0,0,10,0,37218,443,192.168.18.19,52.204.30.215,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,0,2454224253,54,149.5,583,596390.8333333334,66,812.75,3045,7606053.75,0.0,0.010603833333333333,0.063188,0.05800054584944294,0.010829,0.127468,0.29141,0.3975937844603459,eth:ethertype:ip:tcp,6,4
187,0.28535138888888884,5.136325000,0,0,18,0,43430,443,192.168.43.243,45.116.235.146,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,3031561774,54,115.7,583,1108620.5,66,445.5,1454,10069644.0,0.0,0.10919629999999998,1.010633,1.0279560839554867,1.8e-05,0.5055452500000001,2.069748,3.6107716338959674,eth:ethertype:ip:tcp,10,8
188,0.7831852,11.747778000,0,0,15,0,59616,443,192.168.43.243,216.58.208.226,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,284150192,1065669666,66,140.55555555555554,665,1299145.7777777778,66,200.66666666666666,646,1052121.3333333333,0.0,1.0818945555555557,9.735395,9.179984582500357,1.9e-05,0.33512116666666664,0.682292,1.693097761450147,eth:ethertype:ip:tcp,9,6
189,1.2179589285714287,17.051425000,0,0,14,0,44164,443,192.168.43.243,45.116.234.16,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2870550559,923922941,66,138.0,583,961716.25,66,93.16666666666667,213,219885.49999999997,0.0,1.615000625,12.918743,12.085389404588298,1.5e-05,0.68857,1.272234,3.4661417361944875,eth:ethertype:ip:tcp,8,6
190,0.27108433333333326,4.879518000,0,0,18,0,43440,443,192.168.43.243,45.116.235.146,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1787049738,4174507687,66,125.7,583,1303426.9000000001,66,446.0,1690,10173008.0,0.0,0.10256619999999998,1.020628,0.9724999452966565,1.6e-05,0.481732,2.279305,3.4633501024656748,eth:ethertype:ip:tcp,10,8
191,5.762419571428571,242.021622000,0,0,42,0,54506,443,192.168.43.243,64.233.166.154,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1336127207,170529188,66,130.95652173913044,709,8330126.608695649,66,162.57894736842104,646,8596412.210526314,0.0,9.828058260869566,45.640347,217.0199002899331,1.1e-05,0.840856947368421,6.014644,15.206834761888848,eth:ethertype:ip:tcp,23,19
192,0.03837509090909091,0.422126000,0,0,11,0,35958,80,192.168.18.19,138.201.81.199,0c:8b:fd:18:40:2f,48:57:02:1c:e3:28,4156466894,2021265735,66,85.83333333333333,165,185458.8333333333,66,109.6,276,199126.39999999997,0.0,4.066666666666666e-05,8.7e-05,0.00020605419998954964,0.00033,0.08437640000000002,0.138113,0.34306811785008534,eth:ethertype:ip:tcp,6,5
193,0.7267101612903227,22.528015000,0,0,31,0,59288,443,192.168.43.243,104.244.37.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3296504387,309363613,66,288.22222222222223,1454,24205907.44444445,66,520.2307692307693,1454,39310945.38461539,0.0,0.11517627777777778,2.021277,2.0118554810575433,0.00067,1.5734493846153845,13.317139,19.198884635943863,eth:ethertype:ip:tcp,18,13
194,1.2848542666666667,19.272814000,0,0,15,0,43358,443,192.168.43.243,216.58.208.228,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2495706156,2829718721,66,148.0,650,1109724.0,66,98.57142857142857,278,355165.71428571426,0.0,0.864509,6.873043,6.463674995017018,3.1e-05,1.765248857142857,9.825244,11.092684799085772,eth:ethertype:ip:tcp,8,7
195,2.40519072881356,141.906253000,0,0,59,0,53220,443,192.168.43.243,172.217.19.14,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2579595428,3030145109,66,103.41379310344827,583,8395810.758620687,66,834.0,1454,585386691.8000003,0.0,4.748200931034483,45.866641,133.6716440218271,0.000248,0.14028086666666667,0.686033,4.0739637338392045,eth:ethertype:ip:tcp,29,30
196,0.11683247648514838,94.400641000,0,0,808,0,42398,443,192.168.43.243,45.116.234.13,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2961526590,54,112.12437810945273,1454,2021606323.293522,66,1401.743842364532,3267,322290540693.06903,0.0,0.18100033582089534,39.174032,72.61335061398132,0.0,0.053296812807881726,1.341374,21.585889309303866,eth:ethertype:ip:tcp,402,406
197,0.030370964645091165,223.348074000,0,0,7354,0,44162,443,192.168.43.243,45.116.234.16,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,1527501247,1226686879,66,77.75351014040561,1454,62061903578.67492,66,1572.3210412147505,2842,42536323543633.2,0.0,0.05379231544461796,46.185653,172.35516655656346,-7e-06,0.012278549771029127,1.340652,50.931482410493054,eth:ethertype:ip:tcp,3205,4149
198,1.1630267333333335,17.445401000,0,0,15,0,50830,443,192.168.43.243,172.217.19.163,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2182128033,1294833320,66,139.22222222222223,653,1273887.111111111,66,200.66666666666666,646,1052121.3333333333,0.0,1.7439986666666667,15.694363,14.798127908770331,0.000252,0.29156883333333333,0.966263,1.497688143746944,eth:ethertype:ip:tcp,9,6
199,0.9645817042801557,247.897498000,0,0,257,0,43356,443,192.168.43.243,216.58.208.228,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,4140525758,422295049,66,161.824,1434,402680935.47200054,66,161.16666666666666,830,445777641.34848523,0.0,1.8768934639999992,46.009103,232.88401811030695,4e-06,0.10065011363636364,1.168399,13.186666605385733,eth:ethertype:ip:tcp,125,132
200,1.0232237777777777,18.418028000,0,0,18,0,43362,443,192.168.43.243,216.58.208.228,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,2451655012,232881810,66,131.44444444444446,583,1131647.111111111,66,359.6666666666667,1454,8577450.666666666,0.0,0.716621111111111,6.403116,6.075289486767579,0.002731,1.3298264444444443,9.726467,11.047703604665973,eth:ethertype:ip:tcp,9,9
201,0.6981722910662825,242.265785000,0,0,347,0,46458,443,192.168.43.243,172.217.19.161,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,3649546446,3962534018,66,98.49367088607595,649,239125287.13923997,66,961.5714285714286,2842,32680275600.64555,0.0,1.3853836962025317,46.699896,217.626454881948,0.0,0.12367810052910053,2.19083,23.253726109963278,eth:ethertype:ip:tcp,158,189
202,0.87034512,21.758628000,0,0,25,0,59290,443,192.168.43.243,104.244.37.20,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,514047357,66,115.38461538461539,583,1935974.0,54,524.8333333333334,1454,33699853.666666664,0.0,1.1313916153846155,12.736052,13.993670328455105,2.1e-05,0.58754475,2.187973,6.500672418817142,eth:ethertype:ip:tcp,13,12
203,0.03679418702290073,19.280154000,0,0,524,0,44142,443,192.168.43.243,45.116.234.16,0c:8b:fd:18:40:2f,38:0b:40:bd:bd:4d,0,2194041435,54,100.27111111111111,1454,504526700.924444,66,1465.628762541806,2842,190757284512.22784,0.0,0.011481102222222225,1.099811,2.573114099174337,0.0,0.055842494983277584,2.187618,16.64228681938446,eth:ethertype:ip:tcp,225,299
